dataset,method,seed,asset,subset,n,horizon,mse,mae,mape
celebrity,Time-MoE,0,ETH,all,719,24,0.0036359485540579405,0.03811955393935775,3.6239567586383896
celebrity,Time-MoE,0,ETH,event,15,1,0.0001673061110861814,0.009104851881663005,0.9050859613121331
celebrity,Time-MoE,0,ETH,event,15,2,0.0002425065626766809,0.011525241533915202,1.1444179215923005
celebrity,Time-MoE,0,ETH,event,15,3,0.0004624948332237958,0.014735503991444906,1.4565088163058824
celebrity,Time-MoE,0,ETH,event,15,4,0.000593029018125435,0.015971835454305014,1.560806419538964
celebrity,Time-MoE,0,ETH,event,15,5,0.0010122727477560526,0.01978022257486979,1.9144021571241
celebrity,Time-MoE,0,ETH,event,15,6,0.0017709302472764439,0.024674832820892334,2.356066864739639
celebrity,Time-MoE,0,ETH,event,15,7,0.0021617973875732352,0.027942240238189697,2.6712418521422006
celebrity,Time-MoE,0,ETH,event,15,8,0.002909280047651445,0.031484460830688475,2.970022653735723
celebrity,Time-MoE,0,ETH,event,15,9,0.003326065075752164,0.034420379002888996,3.254959589340495
celebrity,Time-MoE,0,ETH,event,15,10,0.003398221652762601,0.034783867994944255,3.301391199216121
celebrity,Time-MoE,0,ETH,event,15,11,0.003959211337151913,0.037856908639272054,3.5776834954420154
celebrity,Time-MoE,0,ETH,event,15,12,0.0041444679613978986,0.0391239325205485,3.690435286016003
celebrity,Time-MoE,0,ETH,event,15,13,0.004079831882683512,0.03665784994761149,3.4468148854995784
celebrity,Time-MoE,0,ETH,event,15,14,0.004387222537469882,0.038727800051371254,3.6472837753338925
celebrity,Time-MoE,0,ETH,event,15,15,0.004395621889988632,0.03901242017745972,3.676522063595816
celebrity,Time-MoE,0,ETH,event,15,16,0.005177296739427343,0.04213165044784546,3.9381121519530566
celebrity,Time-MoE,0,ETH,event,15,17,0.006926467748563425,0.04859747886657715,4.475475484145531
celebrity,Time-MoE,0,ETH,event,15,18,0.008632360249185685,0.054284727573394774,4.94567554611905
celebrity,Time-MoE,0,ETH,event,15,19,0.009182366381160515,0.056392153104146324,5.127788551138167
celebrity,Time-MoE,0,ETH,event,15,20,0.010177600090949332,0.05719430843989055,5.138880806095341
celebrity,Time-MoE,0,ETH,event,15,21,0.009071744909784248,0.05641063849131266,5.141510754862816
celebrity,Time-MoE,0,ETH,event,15,22,0.00925800249860842,0.0595917026201884,5.459531363792399
celebrity,Time-MoE,0,ETH,event,15,23,0.009987617898816362,0.06218838691711426,5.676716172513236
celebrity,Time-MoE,0,ETH,event,15,24,0.00915840016243384,0.06291195948918661,5.8111423029291585
celebrity,Time-MoE,0,SOL,all,719,1,6.667541145539731e-05,0.0060609560848443,0.6063086614578648
celebrity,Time-MoE,0,SOL,all,719,2,0.00013990241157201883,0.008837341930670598,0.8836762981192836
celebrity,Time-MoE,0,SOL,all,719,3,0.00021764357030273012,0.01113002796000665,1.1125012713465656
celebrity,Time-MoE,0,SOL,all,719,4,0.000296267206999694,0.013037733308794767,1.3026990135607266
celebrity,Time-MoE,0,SOL,all,719,5,0.000375613314958405,0.01483784472992092,1.4822319727700919
celebrity,Time-MoE,0,SOL,all,719,6,0.00045682997866926923,0.016240660935350187,1.6210791601645613
celebrity,Time-MoE,0,SOL,all,719,7,0.0005451836866256412,0.017730530097521065,1.7687158951685515
celebrity,Time-MoE,0,SOL,all,719,8,0.0006330279970039266,0.01910486763475336,1.904835900947865
celebrity,Time-MoE,0,SOL,all,719,9,0.0007212162531464913,0.020367918326227988,2.0298080753066694
celebrity,Time-MoE,0,SOL,all,719,10,0.0008166679655882373,0.021557453030173736,2.1479887026580164
celebrity,Time-MoE,0,SOL,all,719,11,0.0009119456090608086,0.022760005173000076,2.267219453222029
celebrity,Time-MoE,0,SOL,all,719,12,0.0010063709532287417,0.02387349089926241,2.37722915072966
celebrity,Time-MoE,0,SOL,all,719,13,0.0010998445141323383,0.02484042637868783,2.4726110236390966
celebrity,Time-MoE,0,SOL,all,719,14,0.0011883634960042884,0.02575502267964858,2.562671148823568
celebrity,Time-MoE,0,SOL,all,719,15,0.0012745626195093422,0.026579627738708582,2.6432533933895215
celebrity,Time-MoE,0,SOL,all,719,16,0.001359332343808542,0.027379896030638246,2.721602315205454
celebrity,Time-MoE,0,SOL,all,719,17,0.0014349020602379948,0.028018200264852466,2.783108108022975
celebrity,Time-MoE,0,SOL,all,719,18,0.0015104688533181731,0.02868232947563097,2.8478085126737547
celebrity,Time-MoE,0,SOL,all,719,19,0.0015871731749094666,0.02931366319948178,2.909347917013677
celebrity,Time-MoE,0,SOL,all,719,20,0.001662452075937088,0.02986669076168819,2.9623510415384215
celebrity,Time-MoE,0,SOL,all,719,21,0.001734766888108226,0.03038352197334067,3.011843857538794
celebrity,Time-MoE,0,SOL,all,719,22,0.001806914693877698,0.030882400746803124,3.0593476547358853
celebrity,Time-MoE,0,SOL,all,719,23,0.0018790855115035645,0.031285342652873964,3.0973091091233234
celebrity,Time-MoE,0,SOL,all,719,24,0.001949524938489797,0.03164165175839823,3.1299123523771484
celebrity,Time-MoE,0,SOL,event,12,1,4.624605716478195e-05,0.005552634596824646,0.5531715071136353
celebrity,Time-MoE,0,SOL,event,12,2,0.00011855000946692229,0.008790279428164164,0.8763237583078486
celebrity,Time-MoE,0,SOL,event,12,3,0.0001123270301078468,0.008458370963732401,0.8494203767938209
celebrity,Time-MoE,0,SOL,event,12,4,0.00022864525236846825,0.01278434693813324,1.276822210555596
celebrity,Time-MoE,0,SOL,event,12,5,0.00021303273217624744,0.011948063969612122,1.2005869968308065
celebrity,Time-MoE,0,SOL,event,12,6,0.00032850895078873066,0.014864852031071981,1.5000888912457901
celebrity,Time-MoE,0,SOL,event,12,7,0.0003915158322280732,0.015009914835294088,1.507033684452553
celebrity,Time-MoE,0,SOL,event,12,8,0.00041482973087288616,0.015322595834732056,1.5327996824140222
celebrity,Time-MoE,0,SOL,event,12,9,0.0003858382716712683,0.014296775062878927,1.427561745706332
celebrity,Time-MoE,0,SOL,event,12,10,0.0002829447516002522,0.012473538517951965,1.2532847561618694
celebrity,Time-MoE,0,SOL,event,12,11,0.00043383406484842624,0.015031625827153524,1.5130566190867067
celebrity,Time-MoE,0,SOL,event,12,12,0.0005026337763833766,0.017216265201568604,1.7361407125208028
celebrity,Time-MoE,0,SOL,event,12,13,0.0003933224331813534,0.015305419762929281,1.5386364097771823
celebrity,Time-MoE,0,SOL,event,12,14,0.0004979604142937669,0.01772969961166382,1.78877745198587
celebrity,Time-MoE,0,SOL,event,12,15,0.0005056555001674568,0.017618452509244282,1.771161802528347
celebrity,Time-MoE,0,SOL,event,12,16,0.0005548699261949489,0.019194910923639934,1.9375366359235697
celebrity,Time-MoE,0,SOL,event,12,17,0.00047750404881904035,0.01709837218125661,1.7309949633282582
celebrity,Time-MoE,0,SOL,event,12,18,0.000500815387854144,0.017407849431037903,1.7577624328714734
celebrity,Time-MoE,0,SOL,event,12,19,0.0006089941619065916,0.018796925743420918,1.897117667758935
celebrity,Time-MoE,0,SOL,event,12,20,0.0006914433101362268,0.020575592915217083,2.070427822485505
celebrity,Time-MoE,0,SOL,event,12,21,0.0007138518493355525,0.02035866677761078,2.0505060586949018
celebrity,Time-MoE,0,SOL,event,12,22,0.0009000180999922947,0.023535390694936115,2.3551629745987563
celebrity,Time-MoE,0,SOL,event,12,23,0.000880866413332034,0.023141413927078247,2.3196966462926043
celebrity,Time-MoE,0,SOL,event,12,24,0.0008834993525160447,0.02488027016321818,2.500350651036095
celebrity,Time-MoE,0,Pooled,all,2876,1,6.976424177551251e-05,0.005804615843942666,0.580184296463185
celebrity,Time-MoE,0,Pooled,all,2876,2,0.00015150755991889114,0.008638269401392453,0.8624401787257534
celebrity,Time-MoE,0,Pooled,all,2876,3,0.0002371796610368995,0.010921338979823201,1.0892537273827065
celebrity,Time-MoE,0,Pooled,all,2876,4,0.0003318449414756028,0.01289733005001084,1.2845769036937922
celebrity,Time-MoE,0,Pooled,all,2876,5,0.00043359596233190427,0.0147286475285038,1.4652375342046169
celebrity,Time-MoE,0,Pooled,all,2876,6,0.0005382781800744192,0.016305862095657743,1.620086164631709
celebrity,Time-MoE,0,Pooled,all,2876,7,0.0006563080491008235,0.017936017980827574,1.7797315619435734
celebrity,Time-MoE,0,Pooled,all,2876,8,0.0007770202329744233,0.019507922739909655,1.9337254798709547
celebrity,Time-MoE,0,Pooled,all,2876,9,0.0008955622766283695,0.020907248301698367,2.0702290445073843
celebrity,Time-MoE,0,Pooled,all,2876,10,0.001020514553894303,0.022269345001318858,2.203449625691769
celebrity,Time-MoE,0,Pooled,all,2876,11,0.0011474754773887785,0.023551339213639208,2.3281704359449007
celebrity,Time-MoE,0,Pooled,all,2876,12,0.0012760631129297877,0.024710536790656778,2.44029457120308
celebrity,Time-MoE,0,Pooled,all,2876,13,0.0014089999698482908,0.025815225049583904,2.5469398465252917
celebrity,Time-MoE,0,Pooled,all,2876,14,0.001538493985117065,0.026852525532328534,2.6468671186765182
celebrity,Time-MoE,0,Pooled,all,2876,15,0.0016638915595661079,0.02780299696952146,2.7376281542627443
